rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/nosferatu_the_vampyre,Tom Huddleston,True,Time Out,Rotten,,2006-01-26,"There's a grey, plodding quality to the film which sidesteps oppressive, doom-laden inevitability and goes straight to slightly dull."
m/nosferatu_the_vampyre,Daniel Etherington,False,Film4,Fresh,,2007-09-21,"Sumptuous yet earthy, philosophical yet humorous, it's a masterpiece in its own right."
m/nosferatu_the_vampyre,Kim Newman,False,Empire Magazine,Fresh,3/5,2007-09-21,"A competent, atmospheric remake, but, considering the quality of Murnau's masterwork, is it necessary?"
m/nosferatu_the_vampyre,,False,TV Guide,Fresh,3/4,2007-09-21,Herzog and Kinski succeed here because they convey a sense of pity for a creature so visually repulsive it's hard to look at him.
m/nosferatu_the_vampyre,Dave Kehr,True,Chicago Reader,Fresh,,2007-09-21,"The acting is too eccentric and the narrative drive too weak to satisfy fans of the genre, but Herzog's admirers will find much in the film's animistic landscapes and clusters of visionary imagery."
m/nosferatu_the_vampyre,Ali Barclay,True,BBC.com,Rotten,3/5,2008-10-07,It is a simple and well-known story but sadly this version overcomplicates it to its detriment.
m/nosferatu_the_vampyre,Dustin Putman,False,TheFilmFile.com,Fresh,2.5/4,2008-10-09,"A serious-minded, true-in-spirit redux."
m/nosferatu_the_vampyre,Nicolas Rapold,True,Village Voice,Fresh,,2008-10-29,"Between the hordes of stowaway rats that accompany Dracula's arrival, and a town-plaza dance of folly by doomed survivors (a Herzog addition), it's like being present at the birth of a medieval legend."
m/nosferatu_the_vampyre,Steve Biodrowski,False,ESplatter,Fresh,,2008-11-25,"Sometimes dismissed for being too slowly paced and too slavish to its source, it is in fact superior to the original."
m/nosferatu_the_vampyre,Cole Smithey,False,ColeSmithey.com,Fresh,A,2009-04-12,Werner Herzog's 1979 homage to F.W. Murnau's 1922 silent film is an appropriately chilling telling of the Gothic tale filled with delightfully scary touches and recreated camera angles from Murnau's original.
m/nosferatu_the_vampyre,Gabe Leibowitz,False,Film and Felt,Fresh,80/100,2009-09-25,"Replaces unnerving gore with an eerie, erotic beauty."
m/nosferatu_the_vampyre,Fernando F. Croce,False,CinePassion,Fresh,,2010-04-27,Herzog tears down as much as he revives in this beguiling incantation of silent cinema
m/nosferatu_the_vampyre,Keith Uhlich,True,Time Out,Fresh,5/5,2011-11-17,"This is a pinnacle of horror cinema: atmospheric, rhapsodic and -- especially in the slow-burn confrontations between Lucy and her otherworldly inamorato -- achingly transcendent."
m/nosferatu_the_vampyre,Roger Ebert,True,Chicago Sun-Times,Fresh,4/4,2011-11-24,"To say of someone that they were born to play a vampire is a strange compliment, but if you will compare the two versions of Nosferatu you might agree with me that only Kinski could have equaled or rivaled Max Schreck's performance."
m/nosferatu_the_vampyre,Jamie Graham,False,Total Film,Fresh,4/5,2012-10-10,"The Dracula make-up is a homage to Max Schreck's Count Orlock, but Werner Herzog's 1979 effort owes little else to FW Murnau's silent classic."
m/nosferatu_the_vampyre,Jeremy Aspinall,False,Radio Times,Fresh,3/5,2013-10-05,There is a haunting if languorous quality that allows his magnificent-looking interpretation to exist on its own terms.
m/nosferatu_the_vampyre,Budd Wilkins,False,Slant Magazine,Fresh,,2013-10-23,"Nosferatu the Vampyre Playing to the visual and narrative strengths of the original, Werner Herzog still succeeds in imprinting the material with his own unique sensibility."
m/nosferatu_the_vampyre,David Jenkins,True,Little White Lies,Fresh,5/5,2013-10-31,Nosferatu the Vampyre comes across as the perfect conflation of everything that makes Werner Herzog Werner Herzog.
m/nosferatu_the_vampyre,Peter Bradshaw,True,Guardian,Fresh,5/5,2013-10-31,"This is Herzog's journey to the heart of darkness, a film that specifically echoes his earlier offerings The Enigma of Kaspar Hauser and his South American odyssey Aguirre, Wrath of God."
m/nosferatu_the_vampyre,Tim Robey,True,Daily Telegraph (UK),Fresh,5/5,2013-10-31,"Slowed down to a nightmare crawl, it's one of its director's most bizarre, resonant and fascinating films."
m/nosferatu_the_vampyre,John Bleasdale,False,Electric Sheep,Fresh,,2013-11-01,Nothing goes bang in the night. Rather there is a continuous unsettling drone screech of everything going wrong all the way through.
m/nosferatu_the_vampyre,Geoffrey Macnab,True,Independent (UK),Fresh,5/5,2014-02-21,"Werner Herzog's venture to Transylvania seems as much inspired by German romantic art (Caspar David Friedrich, especially) as by Bram Stoker or Bela Lugosi."
m/nosferatu_the_vampyre,Fr. Chris Carpenter,False,Movie Dearest,Fresh,B+,2014-05-16,"Herzog, cinematographer Jorg Schmidt-Reitwein and production designer Henning von Gierke conjure a near-endless stream of arresting images."
m/nosferatu_the_vampyre,Luke Y. Thompson,False,The Robot's Voice,Fresh,,2014-05-18,Nosferatu is at least as much a tribute to surrealist pioneer Luis Bunuel as it is to Murnau.
m/nosferatu_the_vampyre,James Mottram,False,Total Film,Fresh,4/5,2014-10-14,"Madness and death hang over Herzog's Wagner-scored vision like a black cloud, while Kinski adds much poignancy to Dracula, the lonely immortal."
m/nosferatu_the_vampyre,Ted Whitehead,False,The Spectator,Fresh,,2015-06-01,"Worth seeing for the visuals, then, but minor Herzog."
m/nosferatu_the_vampyre,Wendy Ide,True,Times (UK),Fresh,4/5,2015-09-22,"It's a curious mix: at times deliriously hammy, at others melancholy, contemplative and oddly beautiful."
m/nosferatu_the_vampyre,Heather Wixson,False,Daily Dead,Fresh,4/5,2016-01-07,"An evocative exercise in alienation and existential dread, Herzog masterfully tackles one of the greatest gothic stories ever with Nosferatu the Vampyre with the unforgettable (as always) Klaus Kinski as the titular blood-sucker."
m/nosferatu_the_vampyre,Sean Axmaker,False,Stream on Demand,Fresh,,2018-03-02,Werner Herzog's eerie color remake of F.W. Murnau's original vampire classic (itself an unauthorized version of Bram Stoker's Dracula) is at once faithful to Murnau's film and quintessentially Herzogian.
m/nosferatu_the_vampyre,Chris Alexander,False,Alexander On Film,Fresh,,2018-04-10,"A stark statement about how sometimes a brief life filled with warmth, love, beauty and belonging is better than an endless one filled with nothing but want."
m/nosferatu_the_vampyre,Andrew Pollard,False,Starburst,Fresh,10/10,2018-04-12,"Not a single drop of blood is wasted here, and the film's elegantly tragic narrative features not one moment of wasted motion."
m/nosferatu_the_vampyre,Justine Smith,False,Birth.Movies.Death.,Fresh,,2019-01-10,Even the film's opening shots carry more meaning than just a creepy set-piece.
m/nosferatu_the_vampyre,C.H. Newell,False,Father Son Holy Gore,Fresh,5/5,2019-05-05,"More an homage than a remake, Nosferatu the Vampyre keeps the spirit of the original while simultaneously feeling decidedly Herzog-esque in the best kind of way."
m/nosferatu_the_vampyre,Jesús Fernández Santos,False,El Pais (Spain),Fresh,,2019-08-05,Werner Herzog has created for himself and cinephiles in general a superb spectacle. [Full Review in Spanish]
m/nosferatu_the_vampyre,Diana Goldfarb,False,Sojourner,Fresh,,2019-08-15,"The historic accuracy of Henning Von Gierke's sets, Gisela Storch's costumes, and Jorg Schmidt-Reitwein's breathtaking photographyt all combine for the perfect dramatic illusion."
m/nosferatu_the_vampyre,Rachel Wagner,False,Rachel's Reviews (YouTube),Fresh,,2019-10-19,It was really fun and creepy. Nice cinematography and atmosphere
m/nosferatu_the_vampyre,Dennis Harvey,False,48 Hills,Fresh,,2020-10-15,[A] slowly-paced but haunting color re-imagining of a silent classic...
m/rites_of_dracula,Ken Hanke,False,"Mountain Xpress (Asheville, NC)",Rotten,0/5,2002-08-07,"Even for a Chris Lee Dracula flick, this is bad"
m/rites_of_dracula,Ken Hanke,False,"Mountain Xpress (Asheville, NC)",Rotten,0/5,2002-08-07,"Even for a Chris Lee Dracula flick, this is bad"
m/rites_of_dracula,Staci Layne Wilson,False,About.com,Rotten,,2005-05-24,"For me, the Hammer Films are hit and miss. This one was definitely a _miss_."
m/rites_of_dracula,Staci Layne Wilson,False,About.com,Rotten,,2005-05-24,"For me, the Hammer Films are hit and miss. This one was definitely a _miss_."
m/rites_of_dracula,Tim Brayton,False,Antagony & Ecstasy,Rotten,3/10,2008-10-25,"An original direction to take a tremendously played-out franchise, but I think I'd have been happier with no eighth Dracula film at all, rather than this particular eighth Dracula film."
m/rites_of_dracula,Tim Brayton,False,Antagony & Ecstasy,Rotten,3/10,2008-10-25,"An original direction to take a tremendously played-out franchise, but I think I'd have been happier with no eighth Dracula film at all, rather than this particular eighth Dracula film."
m/rites_of_dracula,Jennie Kermode,False,Eye for Film,Fresh,3.5/5,2013-08-19,"Despite being famous for the castles and gore, Hammer was often at its best when telling modern stories, dealing with different kinds of brutality. Here those elements are interwoven very effectively with the supernatural aspects of the tale."
m/rites_of_dracula,Jennie Kermode,False,Eye for Film,Fresh,3.5/5,2013-08-19,"Despite being famous for the castles and gore, Hammer was often at its best when telling modern stories, dealing with different kinds of brutality. Here those elements are interwoven very effectively with the supernatural aspects of the tale."
m/rites_of_dracula,Matt Brunson,False,Film Frenzy,Rotten,2/4,2018-12-21,"The plotting is often downright silly, and the climax, with Dracula having to contend with a pesky thorn bush, is borderline risible."
m/rites_of_dracula,Matt Brunson,False,Film Frenzy,Rotten,2/4,2018-12-21,"The plotting is often downright silly, and the climax, with Dracula having to contend with a pesky thorn bush, is borderline risible."
m/scars_of_dracula,Jeremy Heilman,False,Apollo Guide,Rotten,68/100,2002-01-12,
m/scars_of_dracula,Jeremy Heilman,False,Apollo Guide,Rotten,68/100,2002-01-12,
m/scars_of_dracula,Ken Hanke,False,"Mountain Xpress (Asheville, NC)",Rotten,2/5,2002-08-07,Yet another Chris Lee Dracula picture
m/scars_of_dracula,Ken Hanke,False,"Mountain Xpress (Asheville, NC)",Rotten,2/5,2002-08-07,Yet another Chris Lee Dracula picture
m/scars_of_dracula,Tim Brayton,False,Antagony & Ecstasy,Rotten,4/10,2008-10-21,A rattling collection of warmed-over ideas filmed on a paltry budget...doesn't do anything that Dracula and Prince of Darkness didn't already do better.
m/scars_of_dracula,Tim Brayton,False,Antagony & Ecstasy,Rotten,4/10,2008-10-21,A rattling collection of warmed-over ideas filmed on a paltry budget...doesn't do anything that Dracula and Prince of Darkness didn't already do better.
m/scars_of_dracula,Jennie Kermode,False,Eye for Film,Rotten,2.5/5,2011-04-18,
m/scars_of_dracula,Jennie Kermode,False,Eye for Film,Rotten,2.5/5,2011-04-18,
m/scars_of_dracula,John Higgins,False,Starburst,Fresh,8/10,2017-11-10,This ranks as one of Hammer's greatest ever.
m/scars_of_dracula,John Higgins,False,Starburst,Fresh,8/10,2017-11-10,This ranks as one of Hammer's greatest ever.
m/scars_of_dracula,Matt Brunson,False,Film Frenzy,Fresh,3/4,2019-09-14,Easily the most underrated of all the Dracula pictures produced by Hammer Films.
m/scars_of_dracula,Matt Brunson,False,Film Frenzy,Fresh,3/4,2019-09-14,Easily the most underrated of all the Dracula pictures produced by Hammer Films.
m/taste_the_blood_of_dracula,Ken Hanke,False,"Mountain Xpress (Asheville, NC)",Rotten,1/5,2002-07-30,Yet another tired Chris Lee Dracula romp
m/taste_the_blood_of_dracula,Joshua Vasquez,False,Slant Magazine,Fresh,3/4,2004-04-28,Taste the Blood of Dracula is unusual in that it keeps Dracula somewhat on the sidelines.
m/taste_the_blood_of_dracula,John J. Puccio,False,Movie Metropolis,Rotten,5/10,2004-05-11,...a vampire film where the vampire hardly shows his face or fangs.
m/taste_the_blood_of_dracula,Gregory Weinkauf,False,New Times,Fresh,5/5,2004-09-24,Genius. Christopher Lee. Genius.
m/taste_the_blood_of_dracula,Mark R. Leeper,False,rec.arts.movies.reviews,Fresh,3/5,2004-11-18,
m/taste_the_blood_of_dracula,Emanuel Levy,False,EmanuelLevy.Com,Rotten,2/5,2005-08-11,
m/taste_the_blood_of_dracula,Cole Smithey,False,ColeSmithey.com,Fresh,4/5,2007-11-23,Drink the blood of the Master!
m/taste_the_blood_of_dracula,Steve Crum,False,Video-Reviewmaster.com,Fresh,3/5,2008-03-08,"Is this Dracula 4 or 5 for Christopher Lee? No matter for his fans, it's never enough."
m/taste_the_blood_of_dracula,Lucius Gore,False,ESplatter,Fresh,2.5/4,2008-06-18,"Given the lack of Lee screen time, 'Taste' is actually a pretty damn good Hammer film, with a strong story, the usual stock of excellent actors, great costumes, etc."
m/taste_the_blood_of_dracula,Tim Brayton,False,Antagony & Ecstasy,Rotten,5/10,2008-10-19,"The strangest and most confused of the Dracula films up to that point, and the first of Hammer's vampire films where the bad elements seriously threaten to outnumber the good."
m/taste_the_blood_of_dracula,Steve Biodrowski,False,ESplatter,Fresh,,2008-11-25,Thematically intriguing %u2014 a sort of broadside attack on Victorian hypocrisy.
m/taste_the_blood_of_dracula,Matt Brunson,False,Creative Loafing,Fresh,2.5/4,2015-10-10,"A strong cast and some interesting relationships make this a worthwhile entry, although the denouement is lamentably laughable."
m/vampyros_lesbos,Ed Gonzalez,False,Slant Magazine,Fresh,3.5/4,2002-04-16,a pyscho-sexadelic celebration of soft-core lesbianism and vampire lore.
m/vampyros_lesbos,Christopher Null,False,Filmcritic.com,Rotten,2/5,2004-06-22,"As filtered through the drug-bombed haze of Jesus Franco, this mixture of vampires and sun-drenched Riviera setting is nonsense from the get-go, but if you like a little soft gore with your soft core, this is the movie for you."
m/vampyros_lesbos,Dennis Schwartz,False,Dennis Schwartz Movie Reviews,Rotten,C+,2007-02-15,Never rising above an exploitation film.
m/vampyros_lesbos,Jonathan Rosenbaum,True,Chicago Reader,Rotten,,2007-03-13,"Extremely prolific and generally untalented, Jess Franco is the Spanish Ed Wood, albeit without Wood's gift for humorously inane dialogue."
m/vampyros_lesbos,Fernando F. Croce,False,CinePassion,Fresh,,2008-11-05,"Try to locate a narrative, and the whole thing dissolves; better to take the lead of Heidrum Kussin's buxom, straitjacketed Reinfeld, who emerges from the reverie bewildered and aroused."
m/vampyros_lesbos,Essi Berelian,False,Total Film,Fresh,3/5,2008-11-05,Jess Franco's 1970 erotic horror has become a cult landmark in Eurotrash entertainment.
m/vampyros_lesbos,Scott Tobias,False,The Dissolve,Fresh,3/5,2015-05-11,"Franco brings it across with a bright yet minimalist color scheme, scene-setting shots of Istanbul's spires and glimmering seas, and more zooms than a Formula One car on race day."
m/wes_craven_presents_dracula_iii_legacy_2004,Staci Layne Wilson,False,About.com,Fresh,,2005-07-12,Click to read review.
m/wes_craven_presents_dracula_iii_legacy_2004,John J. Puccio,False,Movie Metropolis,Rotten,5/10,2005-07-18,"...contains some decent acting and some solid atmospherics. The only thing it doesn't contain is a script adequate enough to develop any serious thrills, shocks, or suspense."
m/wes_craven_presents_dracula_iii_legacy_2004,Don Willmott,False,Filmcritic.com,Rotten,1.5/5,2005-07-28,does the cliffhanger ending indicate that everyone involved thinks it's a good idea to keep this series going
m/wes_craven_presents_dracula_iii_legacy_2004,,False,Film Threat,Fresh,3/5,2005-07-28,
m/wes_craven_presents_dracula_iii_legacy_2004,Walter Chaw,False,Film Freak Central,Fresh,2.5/4,2005-08-19,At least he's ending somewhere just north of mediocre.
m/wes_craven_presents_dracula_iii_legacy_2004,Kevin Carr,False,7M Pictures,Rotten,2.5/5,2005-09-28,"At least in the cinematic morass that is modern movies, ""Dracula III"" is better than the wimpy vampire lore pioneered by Anne Rice."
m/wes_craven_presents_dracula_iii_legacy_2004,,False,Film Threat,Fresh,3/5,2005-12-06,
m/wes_craven_presents_dracula_iii_legacy_2004,Dennis Schwartz,False,Dennis Schwartz Movie Reviews,Rotten,C-,2019-03-15,Sucks.
